ean,product,lines_count,product_norm,prod_tokens,match_item,match_category,score,is_food_corner_auto
8719200264977.0,Rama Classic Tłuszcz do smarowania 225 g,1,rama classic t uszcz do smarowania 225 g,"['rama', 'classic', 't', 'uszcz', 'smarowania', '225']",,,0.14545454545454548,False
5902431582764.0,Almusso - Papier toaletowy 3 warstwy torba 40sztuk,1,almusso - papier toaletowy 3 warstwy torba 40sztuk,"['almusso', '-', 'papier', 'toaletowy', '3', 'warstwy', 'torba', '40sztuk']",,,0.14545454545454548,False
5903621251132.0,Marlboro Gold KS MARLBORO GOLD KS,1,marlboro gold ks marlboro gold ks,"['marlboro', 'gold', 'ks', 'marlboro', 'gold', 'ks']",,,0.14545454545454548,False
5907029008367.0,Beskidzkie Paluchy o smaku sera i cebulki 100 g,1,beskidzkie paluchy o smaku sera i cebulki 100 g,"['beskidzkie', 'paluchy', 'o', 'smaku', 'sera', 'cebulki', '100']",,,0.14545454545454548,False
5903141068043.0,Rothmans 100 Blue,1,rothmans 100 blue,"['rothmans', '100', 'blue']",,,0.14545454545454548,False
5039023138631.0,Haribo Misiowe Parki Żelki owocowe 160 g ,1,haribo misiowe parki zelki owocowe 160 g,"['haribo', 'misiowe', 'parki', 'zelki', 'owocowe', '160']",,,0.14545454545454548,False
4011800407513.0,CORNY Big baton zbożowy słony karmel 0.04 kg (40g),1,corny big baton zbozowy s ony karmel 0 04 kg 40g,"['corny', 'big', 'baton', 'zbozowy', 'ony', 'karmel', '0', '04', '40g']",,,0.14545454545454548,False
4260629552090.0,FRITZ Limo Lemoniada gazowana cytrynowa 0.33 l (330ml),1,fritz limo lemoniada gazowana cytrynowa 0 33 l 330ml,"['fritz', 'limo', 'lemoniada', 'gazowana', 'cytrynowa', '0', '33', '330ml']",,,0.14545454545454548,False
20411671.0,Filety śledziowe w sosie śmietanowym Nautica 300g,1,filety sledziowe w sosie smietanowym nautica 300g,"['filety', 'sledziowe', 'sosie', 'smietanowym', 'nautica', '300g']",,,0.14545454545454548,False
3800020423578.0,KitKat Chunky Paluszek waflowy w mlecznej czekoladzie 40 g,1,kitkat chunky paluszek waflowy w mlecznej czekoladzie 40 g,"['kitkat', 'chunky', 'paluszek', 'waflowy', 'mlecznej', 'czekoladzie', '40']",,,0.14545454545454548,False
5900699109174.0,Desperados Ice Piwo 400 ml ,1,desperados ice piwo 400 ml,"['desperados', 'ice', 'piwo', '400']",,,0.14545454545454548,False
5900334013736.0,NEKTAR TYMBARK 1L CZERWONA POMARAŃCZA,1,nektar tymbark 1l czerwona pomarancza,"['nektar', 'tymbark', '1l', 'czerwona', 'pomarancza']",,,0.14545454545454548,False
50985081.0,"Halls Coolwave Cukierki o smaku mentolowo-eukaliptusowym 33,5 g",1,halls coolwave cukierki o smaku mentolowo-eukaliptusowym 33 5 g,"['halls', 'coolwave', 'cukierki', 'o', 'smaku', 'mentolowo-eukaliptusowym', '33', '5']",,,0.14476190476190476,False
4009900546805.0,Orbit White Freshmint Bezcukrowa guma do żucia 29 g (21 sztuk),2,orbit white freshmint bezcukrowa guma do zucia 29 g 21 sztuk,"['orbit', 'white', 'freshmint', 'bezcukrowa', 'guma', 'zucia', '29', '21']",,,0.1446808510638298,False
5900552086758.0,Black Energy Zero Sugar Original Gazowany napój energetyzujący 500 ml,1,black energy zero sugar original gazowany napoj energetyzujacy 500 ml,"['black', 'energy', 'zero', 'sugar', 'original', 'gazowany', 'napoj', 'energetyzujacy', '500']",,,0.1446808510638298,False
4014500510644.0,Zott Caffreze Latte Macchiato Napój mleczny 200 ml,1,zott caffreze latte macchiato napoj mleczny 200 ml,"['zott', 'caffreze', 'latte', 'macchiato', 'napoj', 'mleczny', '200']",,,0.14457831325301204,False
50173822.0,Orbit Spearmint Guma do żucia bez cukru 14 g (10 sztuk),1,orbit spearmint guma do zucia bez cukru 14 g 10 sztuk,"['orbit', 'spearmint', 'guma', 'zucia', 'bez', 'cukru', '14', '10']",,,0.14457831325301204,False
5900541000062.0,Żywiec Zdrój Niegazowany Woda źródlana 500 ml,6,zywiec zdroj niegazowany woda zrodlana 500 ml,"['zywiec', 'zdroj', 'niegazowany', 'woda', 'zrodlana', '500']",,,0.14444444444444446,False
5900541001069.0,Żywiec Zdrój Niegazowany Woda źródlana 700 ml,2,zywiec zdroj niegazowany woda zrodlana 700 ml,"['zywiec', 'zdroj', 'niegazowany', 'woda', 'zrodlana', '700']",,,0.14444444444444446,False
8445291231214.0,Lion White Nadziewany wafel z karmelem i płatkami pszennymi w białej polewie 60 g (2 x 30 g),2,lion white nadziewany wafel z karmelem i p atkami pszennymi w bia ej polewie 60 g 2 x 30 g,"['lion', 'white', 'nadziewany', 'wafel', 'karmelem', 'p', 'atkami', 'pszennymi', 'bia', 'ej', 'polewie', '60', '2', 'x', '30']",,,0.14444444444444446,False
42235729.0,Müller Riso Classic Deser mleczno-ryżowy 200 g,1,muller riso classic deser mleczno-ryzowy 200 g,"['muller', 'riso', 'classic', 'deser', 'mleczno-ryzowy', '200']",,,0.14444444444444446,False
5900497030236.0,Mirinda Napój gazowany o smaku pomarańczy 330 ml,1,mirinda napoj gazowany o smaku pomaranczy 330 ml,"['mirinda', 'napoj', 'gazowany', 'o', 'smaku', 'pomaranczy', '330']",,,0.14444444444444446,False
5903978396548.0,"Primavera Woda źródlana niegazowana 1,5 l",5,primavera woda zrodlana niegazowana 1 5 l,"['primavera', 'woda', 'zrodlana', 'niegazowana', '1', '5']",,,0.14426229508196722,False
5900552093527.0,Black Energy Zero Sugar Classic Gazowany napój energetyzujący 500 ml ,4,black energy zero sugar classic gazowany napoj energetyzujacy 500 ml,"['black', 'energy', 'zero', 'sugar', 'classic', 'gazowany', 'napoj', 'energetyzujacy', '500']",,,0.14426229508196722,False
5901886023310.0,Fortuna Nektar ananasowy 1 l,1,fortuna nektar ananasowy 1 l,"['fortuna', 'nektar', 'ananasowy', '1']",,,0.14426229508196722,False
5903317641674.0,Slonce Wow Strange Orange Smoothie 330 ml,1,slonce wow strange orange smoothie 330 ml,"['slonce', 'wow', 'strange', 'orange', 'smoothie', '330']",,,0.14426229508196722,False
4014500521695.0,Zott Jogobella Jogurt jagoda 150 g ,1,zott jogobella jogurt jagoda 150 g,"['zott', 'jogobella', 'jogurt', 'jagoda', '150']",,,0.14426229508196722,False
5449000000439.0,"Coca-Cola Napój gazowany 1,5 l",7,coca-cola napoj gazowany 1 5 l,"['coca-cola', 'napoj', 'gazowany', '1', '5']",,,0.144,False
5000112651324.0,"Coca-Cola Napój gazowany 1,5 l",2,coca-cola napoj gazowany 1 5 l,"['coca-cola', 'napoj', 'gazowany', '1', '5']",,,0.144,False
5900014003552.0,Seth & Riley's Garage Mix piwa i napoju o smaku cytrynowym 400 ml,2,seth riley s garage mix piwa i napoju o smaku cytrynowym 400 ml,"['seth', 'riley', 'garage', 'piwa', 'napoju', 'o', 'smaku', 'cytrynowym', '400']",,,0.144,False
5900085011180.0,Maggi Przyprawa w płynie 200 g,1,maggi przyprawa w p ynie 200 g,"['maggi', 'przyprawa', 'p', 'ynie', '200']",,,0.144,False
5900014003989.0,Seth & Riley's Garage Mix piwa i napoju o smaku mojito 400 ml ,1,seth riley s garage mix piwa i napoju o smaku mojito 400 ml,"['seth', 'riley', 'garage', 'piwa', 'napoju', 'o', 'smaku', 'mojito', '400']",,,0.144,False
5900343007146.0,"ŻYTNIÓWKA GORZKA 0,20L 30%",1,zytniowka gorzka 0 20l 30,"['zytniowka', 'gorzka', '0', '20l', '30']",,,0.144,False
4009900546775.0,Orbit Strawberry Bezcukrowa guma do żucia 29 g (21 sztuk),2,orbit strawberry bezcukrowa guma do zucia 29 g 21 sztuk,"['orbit', 'strawberry', 'bezcukrowa', 'guma', 'zucia', '29', '21']",,,0.14382022471910114,False
5901939103099.0,Piątnica Skyr jogurt pitny typu islandzkiego jagoda 330 ml,1,piatnica skyr jogurt pitny typu islandzkiego jagoda 330 ml,"['piatnica', 'skyr', 'jogurt', 'pitny', 'typu', 'islandzkiego', 'jagoda', '330']",,,0.14382022471910114,False
5900316552239.0,Keto kokos i orzech nerkowca miękkie ciasteczko Frank&oli 50g,1,keto kokos i orzech nerkowca miekkie ciasteczko frank oli 50g,"['keto', 'kokos', 'orzech', 'nerkowca', 'miekkie', 'ciasteczko', 'frank', 'oli', '50g']",,,0.14382022471910114,False
5901948002024.0,Putka - Chleb zwykły 500g,1,putka - chleb zwyk y 500g,"['putka', '-', 'chleb', 'zwyk', 'y', '500g']",,,0.1435897435897436,False
5907029010797.0,Beskidzkie Paluszki o smaku sera i cebulki 180 g,1,beskidzkie paluszki o smaku sera i cebulki 180 g,"['beskidzkie', 'paluszki', 'o', 'smaku', 'sera', 'cebulki', '180']",,,0.1435897435897436,False
5903548001995.0,Dobra Kaloria Baton daktylowy solony orzech 35 g,1,dobra kaloria baton daktylowy solony orzech 35 g,"['dobra', 'kaloria', 'baton', 'daktylowy', 'solony', 'orzech', '35']",,,0.1435897435897436,False
5904716000871.0,Polmlek Ser Edamski plastry 150 g ,2,polmlek ser edamski plastry 150 g,"['polmlek', 'ser', 'edamski', 'plastry', '150']",,,0.14343434343434344,False
5060947540620.0,MONSTER Juiced Aussie Lemonade Gazowany napój energetyczny 500 ml,1,monster juiced aussie lemonade gazowany napoj energetyczny 500 ml,"['monster', 'juiced', 'aussie', 'lemonade', 'gazowany', 'napoj', 'energetyczny', '500']",,,0.14339622641509434,False
4014500510637.0,Zott Caffreze Cappuccino Napój mleczny 200 ml,2,zott caffreze cappuccino napoj mleczny 200 ml,"['zott', 'caffreze', 'cappuccino', 'napoj', 'mleczny', '200']",,,0.14328358208955225,False
5900862218641.0,Winiary Budyń bez dodatku cukru smak czekoladowy 38 g,1,winiary budyn bez dodatku cukru smak czekoladowy 38 g,"['winiary', 'budyn', 'bez', 'dodatku', 'cukru', 'smak', 'czekoladowy', '38']",,,0.14315789473684212,False
4015400763260.0,"Naturella Classic Normal rozmiar 2 Podpaski ze skrzydełkami, × 10",1,naturella classic normal rozmiar 2 podpaski ze skrzyde kami 10,"['naturella', 'classic', 'normal', 'rozmiar', '2', 'podpaski', 'skrzyde', 'kami', '10']",,,0.14312354312354314,False
54491472.0,Coca-Cola Napój gazowany 500 ml,19,coca-cola napoj gazowany 500 ml,"['coca-cola', 'napoj', 'gazowany', '500']",,,0.14285714285714288,False
54490703.0,Coca-Cola Napój gazowany 330 ml,15,coca-cola napoj gazowany 330 ml,"['coca-cola', 'napoj', 'gazowany', '330']",,,0.14285714285714288,False
5449000034519.0,Coca-Cola Napój gazowany 850 ml,10,coca-cola napoj gazowany 850 ml,"['coca-cola', 'napoj', 'gazowany', '850']",,,0.14285714285714288,False
5449000011114.0,Coca-Cola Napój gazowany 200 ml,3,coca-cola napoj gazowany 200 ml,"['coca-cola', 'napoj', 'gazowany', '200']",,,0.14285714285714288,False
5449000000996.0,Coca-Cola Napój gazowany 330 ml,3,coca-cola napoj gazowany 330 ml,"['coca-cola', 'napoj', 'gazowany', '330']",,,0.14285714285714288,False
5908230528088.0,Tarczyński Kabanosy Exclusive drobiowe z wieprzowiną 90 g ,3,tarczynski kabanosy exclusive drobiowe z wieprzowina 90 g,"['tarczynski', 'kabanosy', 'exclusive', 'drobiowe', 'wieprzowina', '90']",,,0.14285714285714288,False
40144450.0,Knoppers Baton orzechowy 40 g,2,knoppers baton orzechowy 40 g,"['knoppers', 'baton', 'orzechowy', '40']",,,0.14285714285714288,False
5000267126340.0,"WHISKY JOHNNIE WALKER RED 0,7L",1,whisky johnnie walker red 0 7l,"['whisky', 'johnnie', 'walker', 'red', '0', '7l']",,,0.14285714285714288,False
20010119.0,kiwi luz,1,kiwi luz,"['kiwi', 'luz']",,,0.14285714285714288,False
5900334021564.0,NAPOJ ENERGETYCZNY TIGER CLASSIC LOW CAFFEINE 250ML PUSZKA,1,napoj energetyczny tiger classic low caffeine 250ml puszka,"['napoj', 'energetyczny', 'tiger', 'classic', 'low', 'caffeine', '250ml']",,,0.14285714285714288,False
5900197031465.0,Bakoma Skyr Jogurt typu islandzkiego malina-truskawka 150 g,1,bakoma skyr jogurt typu islandzkiego malina-truskawka 150 g,"['bakoma', 'skyr', 'jogurt', 'typu', 'islandzkiego', 'malina-truskawka', '150']",,,0.14257425742574256,False
7613287141064.0,NESCAFÉ Classic Kawa rozpuszczalna (50 saszetek) 0.1 kg (100g),1,nescafe classic kawa rozpuszczalna 50 saszetek 0 1 kg 100g,"['nescafe', 'classic', 'kawa', 'rozpuszczalna', '50', 'saszetek', '0', '1', '100g']",,,0.14222222222222222,False
4014500501543.0,Jogurt naturalny Zott 180g,1,jogurt naturalny zott 180g,"['jogurt', 'naturalny', 'zott', '180g']",,,0.14222222222222222,False
5900259130853.0,Star Maczugi Chrupki kukurydziane o smaku pizzy 80 g,1,star maczugi chrupki kukurydziane o smaku pizzy 80 g,"['star', 'maczugi', 'chrupki', 'kukurydziane', 'o', 'smaku', 'pizzy', '80']",,,0.14222222222222222,False
59072775.0,Tytoń papierosowy WINSTON BLUE 30g,4,tyton papierosowy winston blue 30g,"['tyton', 'papierosowy', 'winston', 'blue', '30g']",,,0.14193548387096774,False
59075752.0,Wkłady tytoniowe NEO SUMMER YELLOW CLICK,4,wk ady tytoniowe neo summer yellow click,"['wk', 'ady', 'tytoniowe', 'neo', 'summer', 'yellow', 'click']",,,0.14193548387096774,False
5903870006170.0,Namysłów Pils Piwo jasne 4 x 500 ml,1,namys ow pils piwo jasne 4 x 500 ml,"['namys', 'ow', 'pils', 'piwo', 'jasne', '4', 'x', '500']",,,0.14193548387096774,False
5905172646993.0,Nietytoniowe wkłady VEO SCARLET CLICK,1,nietytoniowe wk ady veo scarlet click,"['nietytoniowe', 'wk', 'ady', 'veo', 'scarlet', 'click']",,,0.14193548387096774,False
59073444.0,Wkłady tytoniowe TEREA AMBER do użytku z urządzeni,5,wk ady tytoniowe terea amber do uzytku z urzadzeni,"['wk', 'ady', 'tytoniowe', 'terea', 'amber', 'uzytku', 'urzadzeni']",,,0.14177215189873418,False
59075837.0,Saszetki nikotynowe VELO Icy Berries Original 10mg,3,saszetki nikotynowe velo icy berries original 10mg,"['saszetki', 'nikotynowe', 'velo', 'icy', 'berries', 'original', '10mg']",,,0.14177215189873418,False
59073536.0,Wkłady tytoniowe TEREA GREEN do użytku z urządzeni,2,wk ady tytoniowe terea green do uzytku z urzadzeni,"['wk', 'ady', 'tytoniowe', 'terea', 'green', 'uzytku', 'urzadzeni']",,,0.14177215189873418,False
8711327662254.0,Big Milk Big Lody mango & biała czekolada 140 ml ,2,big milk big lody mango bia a czekolada 140 ml,"['big', 'milk', 'big', 'lody', 'mango', 'bia', 'czekolada', '140']",,,0.14177215189873418,False
5900014014534.0,Žatecký Světlý Ležák Piwo jasne pełne 4 x 500 ml,1,zatecky svetly lezak piwo jasne pe ne 4 x 500 ml,"['zatecky', 'svetly', 'lezak', 'piwo', 'jasne', 'pe', 'ne', '4', 'x', '500']",,,0.14177215189873418,False
5902899143873.0,Almette Puszysty serek twarogowy z ziołami bez laktozy 150 g,1,almette puszysty serek twarogowy z zio ami bez laktozy 150 g,"['almette', 'puszysty', 'serek', 'twarogowy', 'zio', 'ami', 'bez', 'laktozy', '150']",,,0.1416666666666667,False
5900497301503.0,"Pepsi-Cola Zero cukru Napój gazowany o smaku cola 1,5 l",1,pepsi-cola zero cukru napoj gazowany o smaku cola 1 5 l,"['pepsi-cola', 'zero', 'cukru', 'napoj', 'gazowany', 'o', 'smaku', 'cola', '1', '5']",,,0.1416666666666667,False
20040000.0,chleb pszenno-żytni,6,chleb pszenno-zytni,"['chleb', 'pszenno-zytni']",,,0.14117647058823532,False
8711327612372.0,Magnum Classic Lody 110 ml,5,magnum classic lody 110 ml,"['magnum', 'classic', 'lody', '110']",,,0.14117647058823532,False
5902403940967.0,"Grappa Ice Napój gazowany 1,5 l",2,grappa ice napoj gazowany 1 5 l,"['grappa', 'ice', 'napoj', 'gazowany', '1', '5']",,,0.14117647058823532,False
5902573007811.0,"WÓDKA ŻUBR STRONG 37,5% 0,2L",1,wodka zubr strong 37 5 0 2l,"['wodka', 'zubr', 'strong', '37', '5', '0', '2l']",,,0.14117647058823532,False
5902367401740.0,NATURAVENA Ciastka owsianki z pestkami słonecznika 175 g 5902367401740,1,naturavena ciastka owsianki z pestkami s onecznika 175 g 5902367401740,"['naturavena', 'ciastka', 'owsianki', 'pestkami', 'onecznika', '175', '5902367401740']",,,0.14117647058823532,False
5902180190128.0,Sonko Sooo Rice Milk Baton ryżowy w mlecznej czekoladzie 16 g ,1,sonko sooo rice milk baton ryzowy w mlecznej czekoladzie 16 g,"['sonko', 'sooo', 'rice', 'milk', 'baton', 'ryzowy', 'mlecznej', 'czekoladzie', '16']",,,0.14117647058823532,False
5904341989060.0,Chleb Baltonowski krojony Piekarnia &quot;Pod Rogalem&quot; 500g,1,chleb baltonowski krojony piekarnia quot pod rogalem quot 500g,"['chleb', 'baltonowski', 'krojony', 'piekarnia', 'quot', 'pod', 'rogalem', 'quot', '500g']",,,0.14117647058823532,False
5902860410829.0,"Schweppes Citrus Mix Napój gazowany 0,85 l",1,schweppes citrus mix napoj gazowany 0 85 l,"['schweppes', 'citrus', 'napoj', 'gazowany', '0', '85']",,,0.14117647058823532,False
5902841432284.0,KUBKI PAPIEROWE BIO 400 ml 6 szt. VIGO! QUICKPACK,1,kubki papierowe bio 400 ml 6 szt vigo quickpack,"['kubki', 'papierowe', 'bio', '400', '6', 'vigo', 'quickpack']",,,0.14117647058823532,False
5903141068029.0,Rothmans Red 100's,1,rothmans red 100 s,"['rothmans', 'red', '100']",,,0.14117647058823532,False
5905927001619.0,"PIWO PERŁA CHMIELOWA  0,5L Perła Browary Lubelskie 500ml",9,piwo per a chmielowa 0 5l per a browary lubelskie 500ml,"['piwo', 'per', 'chmielowa', '0', '5l', 'per', 'browary', 'lubelskie', '500ml']",,,0.14077750206782466,False
5901597385011.0,PORCJA DOBRA  Przekąska daktylowo-orzechowa z karobem 0.03 kg (30g),2,porcja dobra przekaska daktylowo-orzechowa z karobem 0 03 kg 30g,"['porcja', 'dobra', 'przekaska', 'daktylowo-orzechowa', 'karobem', '0', '03', '30g']",,,0.1406593406593407,False
5900197000317.0,Bakoma Kremowy jogurt kokosowo-migdałowy 140 g,1,bakoma kremowy jogurt kokosowo-migda owy 140 g,"['bakoma', 'kremowy', 'jogurt', 'kokosowo-migda', 'owy', '140']",,,0.14054054054054055,False
5901204015935.0,DROSED Podlaski Pasztet z czosnkiem 130 g 5901204015935,1,drosed podlaski pasztet z czosnkiem 130 g 5901204015935,"['drosed', 'podlaski', 'pasztet', 'czosnkiem', '130', '5901204015935']",,,0.14054054054054055,False
5905658909789.0,Wkład Vuse 20mg - Strawberry Kiwi,3,wk ad vuse 20mg - strawberry kiwi,"['wk', 'ad', 'vuse', '20mg', '-', 'strawberry', 'kiwi']",,,0.14035087719298245,False
4009900412711.0,Airwaves Cool Cassis Bezcukrowa guma do żucia 29 g (21 sztuk),3,airwaves cool cassis bezcukrowa guma do zucia 29 g 21 sztuk,"['airwaves', 'cool', 'cassis', 'bezcukrowa', 'guma', 'zucia', '29', '21']",,,0.1402061855670103,False
5900259115379.0,Lay's Oven Baked Krakersy wielozbożowe o smaku pomidor z bazylią 80 g,2,lay s oven baked krakersy wielozbozowe o smaku pomidor z bazylia 80 g,"['lay', 'oven', 'baked', 'krakersy', 'wielozbozowe', 'o', 'smaku', 'pomidor', 'bazylia', '80']",,,0.1402061855670103,False
5900541007283.0,Żywiec Zdrój Sparkles. Napój gazowany o smaku mięty. 330ml,1,zywiec zdroj sparkles napoj gazowany o smaku miety 330ml,"['zywiec', 'zdroj', 'sparkles', 'napoj', 'gazowany', 'o', 'smaku', 'miety', '330ml']",,,0.1402061855670103,False
5902596118006.0,Bubble Bob Mango Joy Napój z czarną herbatą sokiem z mango i pękającymi kuleczkami 330 ml ,2,bubble bob mango joy napoj z czarna herbata sokiem z mango i pekajacymi kuleczkami 330 ml,"['bubble', 'bob', 'mango', 'joy', 'napoj', 'czarna', 'herbata', 'sokiem', 'mango', 'pekajacymi', 'kuleczkami', '330']",,,0.13986013986013987,False
5000159557771.0,"Bounty Czekolada mleczna z nadzieniem z miękkiego kokosa 57 g (2 x 28,5 g)",1,bounty czekolada mleczna z nadzieniem z miekkiego kokosa 57 g 2 x 28 5 g,"['bounty', 'czekolada', 'mleczna', 'nadzieniem', 'miekkiego', 'kokosa', '57', '2', 'x', '28', '5']",,,0.13980582524271845,False
5900191018127.0,Wyborowa Cytrynówka Likier o smaku cytryny 200 ml,1,wyborowa cytrynowka likier o smaku cytryny 200 ml,"['wyborowa', 'cytrynowka', 'likier', 'o', 'smaku', 'cytryny', '200']",,,0.13980582524271845,False
5901359144689.0,Lech Free Piwo bezalkoholowe o smaku kwaśnych cytrusów 500 ml ,1,lech free piwo bezalkoholowe o smaku kwasnych cytrusow 500 ml,"['lech', 'free', 'piwo', 'bezalkoholowe', 'o', 'smaku', 'kwasnych', 'cytrusow', '500']",,,0.13980582524271845,False
5905172646931.0,Nietytoniowe wkłady VEO SUNSET CLICK,2,nietytoniowe wk ady veo sunset click,"['nietytoniowe', 'wk', 'ady', 'veo', 'sunset', 'click']",,,0.13968253968253969,False
8584004041976.0,Góralki Wafelek Peanut Butter 50g,1,goralki wafelek peanut butter 50g,"['goralki', 'wafelek', 'peanut', 'butter', '50g']",,,0.13968253968253969,False
5901384503765.0,OYAKATA Chicken Ramen Zupa instant 83 g,1,oyakata chicken ramen zupa instant 83 g,"['oyakata', 'chicken', 'ramen', 'instant', '83']",,,0.13968253968253969,False
5901359144832.0,Lech Free Piwo bezalkoholowe o smaku jeżyny i wiśni 500 ml ,2,lech free piwo bezalkoholowe o smaku jezyny i wisni 500 ml,"['lech', 'free', 'piwo', 'bezalkoholowe', 'o', 'smaku', 'jezyny', 'wisni', '500']",,,0.1391304347826087,False
5901359144818.0,Lech Free Piwo bezalkoholowe o smaku jeżyny i wiśni 500 ml ,1,lech free piwo bezalkoholowe o smaku jezyny i wisni 500 ml,"['lech', 'free', 'piwo', 'bezalkoholowe', 'o', 'smaku', 'jezyny', 'wisni', '500']",,,0.1391304347826087,False
5900541009461.0,Żywiec Zdrój Niegazowany Woda źródlana 1 l,1,zywiec zdroj niegazowany woda zrodlana 1 l,"['zywiec', 'zdroj', 'niegazowany', 'woda', 'zrodlana', '1']",,,0.1391304347826087,False
